	stem	count	lyric_count	p_english	p_lyrics	cliche
2674	relax	11202.0	2007.0	3.39664698062e-05	4.29017981048e-05	0.233539883072
2675	releas	49841.0	3409.0	0.000151126836423	7.28710661381e-05	-0.729427798282
2676	relev	12212.0	1.0	3.70289706546e-05	2.13760827627e-08	-7.45718320681
2677	reli	19614.0	869.0	5.94731600409e-05	1.85758159208e-05	-1.16366460364
2678	reliabl	15355.0	1.0	4.65591094335e-05	2.13760827627e-08	-7.68620528583
2679	relief	19493.0	798.0	5.91062663749e-05	1.70581140447e-05	-1.24271096125
2680	reliev	7352.0	522.0	2.22925804334e-05	1.11583152021e-05	-0.692068929107
2681	religi	46425.0	1.0	0.000140768912761	2.13760827627e-08	-8.79260223917
2682	religion	28220.0	2113.0	8.55680930129e-05	4.51676628776e-05	-0.638931060745
2683	reluct	6842.0	1.0	2.07461691139e-05	2.13760827627e-08	-6.87784421849
2684	remain	107311.0	5960.0	0.000325386166878	0.000127401453266	-0.937669532568
2685	remark	25425.0	1.0	7.70931525462e-05	2.13760827627e-08	-8.19049707387
2686	rememb	106879.0	24011.0	0.000324076265525	0.000513261123216	0.459805852267
2687	remind	31206.0	4461.0	9.46221796797e-05	9.53587052045e-05	0.00775371917307
2688	remot	11346.0	1.0	3.44031035905e-05	2.13760827627e-08	-7.38362939084
2689	remov	50171.0	992.0	0.000152127455512	2.12050741006e-05	-1.97047819518
2690	render	8288.0	1.0	2.51307000316e-05	2.13760827627e-08	-7.06957281745
2691	rent	14806.0	1417.0	4.48944431307e-05	3.02899092748e-05	-0.393499396266
2692	rental	5357.0	1.0	1.6243383213e-05	2.13760827627e-08	-6.63316824884
2693	repair	13818.0	1.0	4.18986502216e-05	2.13760827627e-08	-7.580736222
2694	repeat	22622.0	8653.0	6.8593954647e-05	0.000184967244146	0.991974344561
2695	repeatedli	9059.0	1.0	2.74685100852e-05	2.13760827627e-08	-7.15852287062
2696	replac	40422.0	1758.0	0.000122566741877	3.75791534969e-05	-1.1822062449
2697	repli	16312.0	946.0	4.94609047919e-05	2.02217742935e-05	-0.894422596156
2698	report	208912.0	1.0	0.000633458591336	2.13760827627e-08	-10.2966772426
2699	reportedli	5911.0	1.0	1.7923210411e-05	2.13760827627e-08	-6.73157915378
2700	repres	83941.0	1522.0	0.000254524142296	3.25343979649e-05	-2.05709776462
2701	represent	12063.0	1.0	3.6577175975e-05	2.13760827627e-08	-7.44490704852
2702	republ	7519.0	1.0	2.27989543361e-05	2.13760827627e-08	-6.97219728233
2703	republican	76908.0	1.0	0.000233198826982	2.13760827627e-08	-9.29737403425
2704	reput	13681.0	615.0	4.14832416906e-05	1.31462908991e-05	-1.14914987307
2705	request	25860.0	490.0	7.84121504363e-05	1.04742805537e-05	-2.01305611418
2706	requir	115591.0	1.0	0.000350492609477	2.13760827627e-08	-9.70482223047
2707	rescu	14281.0	1800.0	4.33025491253e-05	3.84769489729e-05	-0.118152170523
2708	research	157162.0	1.0	0.000476543325092	2.13760827627e-08	-10.0120412524
2709	resembl	10050.0	1.0	3.04733995315e-05	2.13760827627e-08	-7.26233676644
2710	reserv	24436.0	1.0	7.40943274579e-05	2.13760827627e-08	-8.15082158672
2711	resid	39168.0	1.0	0.000118764389338	2.13760827627e-08	-8.62262421883
2712	residenti	7415.0	1.0	2.24836077141e-05	2.13760827627e-08	-6.95826910753
2713	resign	8867.0	1.0	2.68863317061e-05	2.13760827627e-08	-7.13710065233
2714	resist	29016.0	2884.0	8.7981707543e-05	6.16486226877e-05	-0.355678035512
2715	resolut	18922.0	1.0	5.73748921329e-05	2.13760827627e-08	-7.89508939822
2716	resolv	15260.0	1.0	4.6271052423e-05	2.13760827627e-08	-7.67999915779
2717	resort	12379.0	1.0	3.75353445573e-05	2.13760827627e-08	-7.47076562049
2718	resourc	53398.0	1.0	0.000161912297332	2.13760827627e-08	-8.93253742402
2719	respect	49239.0	4132.0	0.00014930146463	8.83259739756e-05	-0.524933294115
2720	respond	57196.0	1.0	0.000173428513394	2.13760827627e-08	-9.00124809781
2721	respons	128863.0	971.0	0.000390735689933	2.07561763626e-05	-2.93518748816
2722	rest	75629.0	13630.0	0.000229320669967	0.000291356008056	0.23942458524
2723	restaur	35898.0	1.0	0.000108849163819	2.13760827627e-08	-8.53544571557
2724	restor	12814.0	491.0	3.88543424475e-05	1.04956566365e-05	-1.30885832736
2725	restrict	18268.0	1.0	5.5391847029e-05	2.13760827627e-08	-7.85991502726
2726	result	145792.0	1.0	0.000442067449204	2.13760827627e-08	-9.93694508032
2727	resum	7243.0	1.0	2.19620729161e-05	2.13760827627e-08	-6.93479961715
2728	retail	14515.0	1.0	4.40120790249e-05	2.13760827627e-08	-7.62994672941
2729	retain	12041.0	1.0	3.65104680357e-05	2.13760827627e-08	-7.44308162485
2730	retir	36812.0	599.0	0.000111620575478	1.28042735749e-05	-2.1653264128
2731	retreat	5132.0	562.0	1.5561142925e-05	1.20133585126e-05	-0.258757728796
2732	return	112870.0	6468.0	0.000342242050261	0.000138260503309	-0.906378625207
2733	reveal	42605.0	2316.0	0.00012918598876	4.95070076785e-05	-0.959138910523
2734	revel	6297.0	1147.0	1.90936315274e-05	2.45183669288e-05	0.250067655687
2735	revenu	22445.0	1.0	6.80572589537e-05	2.13760827627e-08	-8.06583200417
2736	revers	8154.0	661.0	2.47243880378e-05	1.41295907062e-05	-0.559518896482
2737	review	45057.0	1.0	0.00013662089181	2.13760827627e-08	-8.76269248683
2738	revolut	11800.0	2622.0	3.57797128828e-05	5.60480890039e-05	0.448829000916
2739	revolutionari	6886.0	1.0	2.08795849924e-05	2.13760827627e-08	-6.88425449685
2740	reward	14338.0	663.0	4.34753833316e-05	1.41723428717e-05	-1.12090249718
2741	rhetor	7765.0	1.0	2.35448703843e-05	2.13760827627e-08	-7.00439058854
2742	rhythm	9010.0	4258.0	2.73199333113e-05	9.10193604037e-05	1.2034556419
2743	rib	5662.0	1.0	1.71681978256e-05	2.13760827627e-08	-6.68854131863
2744	ribbon	5159.0	673.0	1.56430117595e-05	1.43861036993e-05	-0.083761564554
2745	rice	11944.0	1.0	3.62163466671e-05	2.13760827627e-08	-7.43499319217
2746	rich	35940.0	4760.0	0.00010897651534	0.000101750153951	-0.0686120660661
2747	rid	10104.0	1021.0	3.06371372006e-05	2.18249805007e-05	-0.33915769882
2748	ride	48130.0	22519.0	0.000145938778055	0.000481368007734	1.19344486104
2749	rider	7450.0	1550.0	2.25897339811e-05	3.31329282822e-05	0.383032045586
2750	ridg	5229.0	1.0	1.58552642936e-05	2.13760827627e-08	-6.60898418714
2751	ridicul	6695.0	1.0	2.03004387924e-05	2.13760827627e-08	-6.85612511108
2752	rifl	10204.0	1.0	3.09403551064e-05	2.13760827627e-08	-7.27754393222
2753	right	494787.0	86508.0	0.0015002827795	0.00184920216764	0.209100675325
2754	rim	5676.0	1.0	1.72106483324e-05	2.13760827627e-08	-6.69101089123
2755	ring	36630.0	10623.0	0.00011106871889	0.000227078127188	0.715145032053
2756	riot	5203.0	1350.0	1.57764276381e-05	2.88577117297e-05	0.603860357188
2757	rip	8164.0	4650.0	2.47547098284e-05	9.93987848466e-05	1.3901241217
2758	rise	71597.0	14078.0	0.000217094924006	0.000300932493134	0.326551268584
2759	risk	69717.0	1193.0	0.000211394427377	2.55016667359e-05	-2.1149819003
2760	riski	5632.0	1.0	1.70772324539e-05	2.13760827627e-08	-6.68322875079
2761	ritual	8883.0	632.0	2.6934846571e-05	1.3509684306e-05	-0.690014075577
2762	rival	6005.0	1.0	1.82082352425e-05	2.13760827627e-08	-6.74735658747
2763	river	28862.0	9574.0	8.7514751968e-05	0.00020465461637	0.849516387002
2764	road	80987.0	16384.0	0.000245567085359	0.000350225739984	0.355007747938
2765	robot	6023.0	752.0	1.82628144655e-05	1.60748142376e-05	-0.127613282048
2766	rock	51698.0	27672.0	0.000156757592933	0.00059151896221	1.32799312263
2767	rocket	6722.0	1397.0	2.0382307627e-05	2.98623876195e-05	0.381932498018
2768	rod	5788.0	1.0	1.75502523869e-05	2.13760827627e-08	-6.71055094071
2769	role	88666.0	1234.0	0.000268851188344	2.63780861292e-05	-2.32162442876
2770	roll	50711.0	21719.0	0.000153764832203	0.000464267141524	1.10503575095
2771	roman	8299.0	1.0	2.51640540012e-05	2.13760827627e-08	-7.07089915755
2772	romanc	6705.0	2912.0	2.0330760583e-05	6.2247153005e-05	1.11897776065
2773	romant	9561.0	704.0	2.89906639722e-05	1.5048762265e-05	-0.655678099881
2774	roof	16520.0	1830.0	5.00915980359e-05	3.91182314558e-05	-0.247264654194
2775	room	172472.0	14035.0	0.000522965986468	0.000300013321575	-0.555689547596
2776	root	27050.0	2149.0	8.20204435152e-05	4.59372018571e-05	-0.579693240586
2777	rope	9300.0	1969.0	2.81992652381e-05	4.20895069598e-05	0.400502546544
2778	rose	8988.0	6643.0	2.72532253721e-05	0.000142001317793	1.65066446141
2779	rough	12365.0	2582.0	3.74928940505e-05	5.51930456933e-05	0.386685538497
2780	roughli	12200.0	1.0	3.69925845059e-05	2.13760827627e-08	-7.45620008368
2781	round	30557.0	18937.0	9.26542954711e-05	0.000404798879278	1.47451503539
2782	rout	18313.0	1071.0	5.55282950866e-05	2.28937846389e-05	-0.886027251647
2783	routin	17845.0	651.0	5.41092352876e-05	1.39158298785e-05	-1.35797784667
2784	row	19519.0	1968.0	5.91851030304e-05	4.2068130877e-05	-0.341379404488
2785	royal	6028.0	1.0	1.82779753608e-05	2.13760827627e-08	-6.7511794127
2786	rub	11695.0	1292.0	3.54613340817e-05	2.76178989294e-05	-0.24997884763
2787	rubber	5190.0	1061.0	1.57370093103e-05	2.26800238112e-05	0.3654693095
2788	ruin	6267.0	2704.0	1.90026661556e-05	5.78009277904e-05	1.11242553398
2789	rule	83319.0	7672.0	0.000252638126922	0.000163997306956	-0.432108129773
2790	rumor	8023.0	919.0	2.43271725812e-05	1.96446200589e-05	-0.213790426352
2791	run	233192.0	51640.0	0.000707079898861	0.00110386091387	0.445425564454
2792	runner	6333.0	1.0	1.92027899734e-05	2.13760827627e-08	-6.80053818947
2793	rural	18665.0	1.0	5.6595622115e-05	2.13760827627e-08	-7.8814142443
2794	rush	26019.0	4067.0	7.88942669065e-05	8.6936528596e-05	0.0970697336006
2795	russian	30630.0	1.0	9.28756445423e-05	2.13760827627e-08	-8.37674405278
2796	sack	5880.0	1095.0	1.78292128602e-05	2.34068106252e-05	0.272188748404
2797	sacr	9018.0	1681.0	2.73441907438e-05	3.59331951241e-05	0.273157421474
2798	sacrific	12232.0	2577.0	3.70896142358e-05	5.50861652795e-05	0.395561610089
2799	sad	16163.0	11984.0	4.90091101122e-05	0.000256170975828	1.65383889439
2800	safe	42506.0	5934.0	0.000128885803034	0.000126845675114	-0.0159555735219
2801	safeti	34188.0	789.0	0.00010366413763	1.68657292998e-05	-1.81587251639
2802	sail	6525.0	5051.0	1.97849683526e-05	0.000107970594034	1.69693643732
2803	sake	8954.0	1450.0	2.71501312841e-05	3.09953200059e-05	0.13245434366
2804	salad	12103.0	1.0	3.66984631373e-05	2.13760827627e-08	-7.44821748769
2805	salari	13885.0	1.0	4.21018062184e-05	2.13760827627e-08	-7.58557325269
2806	sale	47496.0	2505.0	0.000144016376532	5.35470873206e-05	-0.989365615386
2807	salmon	8860.0	1.0	2.68651064527e-05	2.13760827627e-08	-7.13631089655
2808	salt	24711.0	1247.0	7.49281766989e-05	2.66559752051e-05	-1.03351667488
2809	same	222836.0	30800.0	0.000675678652538	0.000658383349092	-0.0259302378673
2810	sampl	32436.0	1.0	9.83517599208e-05	2.13760827627e-08	-8.43403304902
2811	sanction	10163.0	1.0	3.08160357651e-05	2.13760827627e-08	-7.27351780609
2812	sand	15658.0	5564.0	4.7477859688e-05	0.000118936524492	0.918326452621
2813	sandwich	8298.0	1.0	2.51610218221e-05	2.13760827627e-08	-7.07077865385
2814	satellit	12438.0	902.0	3.77142431217e-05	1.9281226652e-05	-0.670905914555
2815	satisfact	12237.0	1042.0	3.71047751311e-05	2.22738782388e-05	-0.510331058626
2816	satisfi	10194.0	4042.0	3.09100333159e-05	8.64021265269e-05	1.02793145411
2817	sauc	15903.0	1.0	4.82207435572e-05	2.13760827627e-08	-7.72127190261
2818	save	67984.0	19466.0	0.00020613966107	0.000416106827059	0.702388117678
2819	say	1915138.0	131303.0	0.00580704133652	0.00280674379499	-0.727046185149
2820	scale	34375.0	797.0	0.000104231155114	1.70367379619e-05	-1.81123900913
2821	scan	6879.0	1.0	2.0858359739e-05	2.13760827627e-08	-6.88323742448
2822	scandal	10403.0	1.0	3.15437587389e-05	2.13760827627e-08	-7.29685835802
2823	scare	18119.0	7714.0	5.49400523494e-05	0.000164895102432	1.09906689538
2824	scari	6865.0	679.0	2.08159092322e-05	1.45143601959e-05	-0.360579043597
2825	scatter	7461.0	1128.0	2.26230879507e-05	2.41122213563e-05	0.0637478466324
2826	scenario	11747.0	1.0	3.56190073927e-05	2.13760827627e-08	-7.41836202078
2827	scene	51248.0	5156.0	0.000155393112357	0.000110215082725	-0.343524360744
2828	scent	6050.0	910.0	1.83446833001e-05	1.94522353141e-05	0.0586221955319
2829	schedul	28868.0	1.0	8.75329450424e-05	2.13760827627e-08	-8.31749784715
2830	scheme	10428.0	1323.0	3.16195632154e-05	2.82805574951e-05	-0.111601463893
2831	scholar	17482.0	1.0	5.30085542896e-05	2.13760827627e-08	-7.81593591209
2832	scholarship	10305.0	1.0	3.12466051913e-05	2.13760827627e-08	-7.28739334628
2833	school	304183.0	6411.0	0.000922337322358	0.000137042066592	-1.90662308193
2834	scienc	45726.0	1067.0	0.0001386494196	2.28082803078e-05	-1.80482494455
2835	scientif	23691.0	1.0	7.18353540598e-05	2.13760827627e-08	-8.11985936112
2836	scientist	37700.0	1.0	0.000114313150481	2.13760827627e-08	-8.58442422639
2837	scope	10115.0	1.0	3.06704911703e-05	2.13760827627e-08	-7.26878360256
2838	score	59685.0	1867.0	0.000180975607069	3.9909146518e-05	-1.51175672094
2839	scrambl	6061.0	1.0	1.83780372697e-05	2.13760827627e-08	-6.75663893491
2840	scratch	5629.0	2413.0	1.70681359167e-05	5.15804877064e-05	1.10593012721
2841	scream	17342.0	13342.0	5.25840492215e-05	0.00028519969622	1.69077679638
2842	screen	41244.0	2054.0	0.000125059193063	4.39064739946e-05	-1.0467253891
2843	screw	5361.0	1455.0	1.62555119292e-05	3.11022004198e-05	0.648846522824
2844	script	8924.0	1.0	2.70591659124e-05	2.13760827627e-08	-7.14350840851
2845	sculptur	8659.0	1.0	2.6255638462e-05	2.13760827627e-08	-7.1133633744
2846	sea	39516.0	15182.0	0.000119819587651	0.000324531688504	0.996396009458
2847	seal	13203.0	1831.0	4.0033860101e-05	3.91396075385e-05	-0.0225906637588
2848	search	48030.0	8386.0	0.000145635560149	0.000179259830048	0.207728980118
2849	season	83743.0	3335.0	0.000253923770843	7.12892360137e-05	-1.27028875871
2850	seat	50631.0	2858.0	0.000153522257879	6.10928445359e-05	-0.921450810369
2851	second	159643.0	8288.0	0.000484066161334	0.000177164973937	-1.00514023972
2852	secondari	9121.0	1.0	2.76565051868e-05	2.13760827627e-08	-7.16534357913
2853	secret	36430.0	8725.0	0.000110462283078	0.000186506322105	0.523791004114
2854	secretari	17922.0	1.0	5.4342713075e-05	2.13760827627e-08	-7.8407931404
2855	section	49764.0	1.0	0.000150893358635	2.13760827627e-08	-8.86205596299
2856	sector	19103.0	1.0	5.79237165424e-05	2.13760827627e-08	-7.90460952272
2857	secular	6560.0	1.0	1.98910946196e-05	2.13760827627e-08	-6.83575473489
2858	secur	78233.0	1378.0	0.000237216464234	2.9456242047e-05	-2.08606723378
2859	see	663645.0	155302.0	0.00201229047086	0.00331974840522	0.500615387466
2860	seed	19079.0	3221.0	5.7850944245e-05	6.88523625787e-05	0.17409476365
2861	seek	58495.0	3748.0	0.00017736731399	8.01175581947e-05	-0.794727769077
2862	seem	219627.0	28288.0	0.000665948389941	0.000604686629192	-0.096501819396
2863	seemingli	8010.0	1.0	2.42877542535e-05	2.13760827627e-08	-7.03545489302
2864	segment	10850.0	1.0	3.28991427778e-05	2.13760827627e-08	-7.33892921192
2865	seiz	9106.0	674.0	2.76110225009e-05	1.44074797821e-05	-0.650467557936
2866	seldom	5009.0	1.0	1.51881849008e-05	2.13760827627e-08	-6.56600042631
2867	select	43638.0	1.0	0.000132318229727	2.13760827627e-08	-8.73069246234
2868	self	16708.0	4230.0	5.06616476988e-05	9.04208300863e-05	0.579305493469
2869	self-esteem	6727.0	1.0	2.03974685222e-05	2.13760827627e-08	-6.86089341098
2870	sell	87865.0	5606.0	0.000266422412919	0.000119834319968	-0.798972945858
2871	seller	5083.0	1.0	1.54125661511e-05	2.13760827627e-08	-6.5806657704
2872	seminar	5106.0	1.0	1.54823062694e-05	2.13760827627e-08	-6.58518045076
2873	senat	48900.0	1.0	0.000148273555929	2.13760827627e-08	-8.84454152842
2874	send	96613.0	8781.0	0.000292947915317	0.000187703382739	-0.44513186431
2875	senior	43366.0	1.0	0.000131493477023	2.13760827627e-08	-8.72443985588
2876	sens	105593.0	7652.0	0.000320176883257	0.0001635697853	-0.671633882572
2877	sensat	5882.0	1258.0	1.78352772184e-05	2.68911121155e-05	0.410617465192
2878	sensit	19096.0	1.0	5.7902491289e-05	2.13760827627e-08	-7.90424302097
2879	sensor	5154.0	1.0	1.56278508642e-05	2.13760827627e-08	-6.59453724417
2880	sentenc	17162.0	934.0	5.2038256991e-05	1.99652613004e-05	-0.957985331092
2881	sentiment	6658.0	1122.0	2.01882481673e-05	2.39839648598e-05	0.172284814994
2882	separ	45075.0	2059.0	0.000136675471033	4.40133544084e-05	-1.133116194
2883	sequenc	10041.0	1.0	3.044610992e-05	2.13760827627e-08	-7.26144084283
2884	seri	54549.0	1.0	0.000165402335427	2.13760827627e-08	-8.95386351224
2885	seriou	50285.0	1.0	0.000152473123925	2.13760827627e-08	-8.87247095383
2886	serious	18328.0	1795.0	5.55737777725e-05	3.83700685591e-05	-0.370433776165
2887	serv	109113.0	3026.0	0.000330850153541	6.468402644e-05	-1.63215128007
2888	servant	7064.0	636.0	2.14193128647e-05	1.35951886371e-05	-0.454577031898
2889	servic	146122.0	803.0	0.000443068068293	1.71649944585e-05	-3.2508513072
2890	session	24010.0	1.0	7.28026191793e-05	2.13760827627e-08	-8.13323454217
2891	set	194494.0	18894.0	0.00058974063368	0.000403879707719	-0.378565755861
2892	settl	28827.0	2686.0	8.7408625701e-05	5.74161583007e-05	-0.420268202816
2893	settlement	16172.0	1.0	4.90363997238e-05	2.13760827627e-08	-7.73804548371
2894	seven	52011.0	4130.0	0.000157706664979	8.828322181e-05	-0.580186680653
2895	seventh	6517.0	518.0	1.97607109201e-05	1.10728108711e-05	-0.579203037027
2896	sever	143683.0	1468.0	0.000435672583571	3.13800894957e-05	-2.63071740683
2897	sex	47827.0	5200.0	0.0001450200278	0.000111155630366	-0.265940560951
2898	sexi	6300.0	3010.0	1.91027280645e-05	6.43420091158e-05	1.21438159241
2899	sexual	54202.0	869.0	0.000164350169294	1.85758159208e-05	-2.1801388148
2900	shade	10677.0	3182.0	3.23745758008e-05	6.8018695351e-05	0.742409181765
2901	shadow	22803.0	10268.0	6.91427790564e-05	0.000219489617808	1.1551313038
2902	shake	45160.0	15669.0	0.000136933206253	0.000334941840809	0.894463645887
2903	shall	15997.0	7693.0	4.85057683886e-05	0.000164446204694	1.22090076686
2904	shallow	6512.0	1080.0	1.97455500248e-05	2.30861693837e-05	0.156305559482
2905	shame	7347.0	7244.0	2.22774195381e-05	0.000154848343533	1.93887262043
2906	shape	44255.0	2801.0	0.000134189084206	5.98744078184e-05	-0.807000716097
2907	share	91831.0	8089.0	0.000278448035063	0.000172911133468	-0.476453670172
2908	sharehold	5742.0	1.0	1.74107721502e-05	2.13760827627e-08	-6.70257171364
2909	shark	6164.0	654.0	1.86903517127e-05	1.39799581268e-05	-0.290382697937
2910	sharp	17403.0	1132.0	5.2769012144e-05	2.41977256874e-05	-0.779665478325
2911	sharpli	6966.0	1.0	2.11221593171e-05	2.13760827627e-08	-6.89580530388
2912	she	1484869.0	161820.0	0.00450238868547	0.00345907771266	-0.263606078432
2913	shed	5769.0	2184.0	1.74926409848e-05	4.66853647538e-05	0.981650449654
2914	sheep	6320.0	1403.0	1.91633716457e-05	2.99906441161e-05	0.447884740007
2915	sheer	6209.0	1.0	1.88267997703e-05	2.13760827627e-08	-6.78076398432
2916	sheet	20787.0	1898.0	6.30299060758e-05	4.05718050836e-05	-0.44053594408
2917	shelf	10741.0	971.0	3.25686352605e-05	2.07561763626e-05	-0.450505858261
2918	shell	12957.0	1969.0	3.92879440527e-05	4.20895069598e-05	0.0688807640563
2919	shelter	10891.0	2254.0	3.30234621192e-05	4.81816905472e-05	0.37776080257
2920	shi	5806.0	2216.0	1.760483161e-05	4.73693994022e-05	0.989803050329
2921	shift	36437.0	1285.0	0.000110483508331	2.74682663501e-05	-1.3918348765
2922	shine	8984.0	20736.0	2.72410966558e-05	0.000443254452168	2.78941724978
2923	ship	39852.0	3828.0	0.000120838399814	8.18276448157e-05	-0.389838971546
2924	shirt	21486.0	1676.0	6.51493992372e-05	3.58263147103e-05	-0.598000411139
2925	shit	11047.0	1.0	3.34964820522e-05	2.13760827627e-08	-7.35692302983
2926	shock	21043.0	2182.0	6.38061439146e-05	4.66426125883e-05	-0.3133349288
2927	shoe	26945.0	6508.0	8.17020647141e-05	0.00013911554662	0.532225585017
2928	shoot	64671.0	6461.0	0.000196094051851	0.00013811087073	-0.350537626837
2929	shop	49055.0	2400.0	0.000148743543683	5.13025986305e-05	-1.06448223322
2930	shore	9191.0	3285.0	2.78687577208e-05	7.02204318755e-05	0.924133054607
2931	short	73094.0	4132.0	0.000221634096055	8.83259739756e-05	-0.91999358574
2932	short-term	5998.0	1.0	1.81870099891e-05	2.13760827627e-08	-6.74619021226
2933	shortag	6776.0	1.0	2.05460452961e-05	2.13760827627e-08	-6.86815108929
2934	shortli	10864.0	1.0	3.29415932846e-05	2.13760827627e-08	-7.34021870275
2935	shot	37505.0	8452.0	0.000113721875565	0.000180670651511	0.462919989378
2936	should	310265.0	34774.0	0.000940779035388	0.000743331901991	-0.235565642871
2937	shoulder	42843.0	4125.0	0.000129907647376	8.81763413962e-05	-0.387485104306
2938	shout	17239.0	6323.0	5.22717347785e-05	0.000135160971309	0.95001066721
2939	shove	6327.0	1236.0	1.91845968991e-05	2.64208382947e-05	0.320045315917
2940	show	294865.0	38205.0	0.000894083477897	0.00081667324195	-0.0905600803325
2941	shower	9624.0	1389.0	2.91816912529e-05	2.96913789574e-05	0.0173152321458
2942	shrimp	6631.0	1.0	2.01063793327e-05	2.13760827627e-08	-6.84651975432
2943	shrink	5617.0	1.0	1.7031749768e-05	2.13760827627e-08	-6.68056184549
2944	shrug	10689.0	1.0	3.24109619495e-05	2.13760827627e-08	-7.32397930723
2945	shut	24773.0	6008.0	7.51161718004e-05	0.000128427505238	0.536328711089
2946	shuttl	7593.0	1.0	2.30233355864e-05	2.13760827627e-08	-6.98199090217
2947	sibl	6102.0	1.0	1.85023566111e-05	2.13760827627e-08	-6.76338071823
2948	sick	20906.0	10092.0	6.33907353837e-05	0.000215727427241	1.22469797871
2949	side	152559.0	24541.0	0.000462586204889	0.00052459044708	0.125784928822
2950	sidewalk	7668.0	903.0	2.32507490157e-05	1.93026027347e-05	-0.186097403703
2951	sigh	10099.0	2429.0	3.06219763054e-05	5.19225050306e-05	0.528034388022
2952	sight	22878.0	8133.0	6.93701924858e-05	0.000173851681109	0.918745256127
2953	sign	89463.0	10117.0	0.000271267835054	0.00021626182931	-0.226616807713
2954	signal	24006.0	845.0	7.27904904631e-05	1.80627899345e-05	-1.39373130368
2955	signatur	7349.0	1.0	2.22834838962e-05	2.13760827627e-08	-6.94932838148
2956	signific	70467.0	1.0	0.00021366856167	2.13760827627e-08	-9.20990864706
2957	significantli	22038.0	1.0	6.68231620772e-05	2.13760827627e-08	-8.047532368
2958	silenc	21169.0	7549.0	6.41881984759e-05	0.000161368048776	0.921868403828
2959	silent	16802.0	4550.0	5.09466725302e-05	9.72611765704e-05	0.646620453066
2960	silk	7128.0	591.0	2.16133723244e-05	1.26332649128e-05	-0.536978804699
2961	silli	6857.0	1982.0	2.07916517998e-05	4.23673960357e-05	0.711827554652
2962	silver	14033.0	4181.0	4.2550568719e-05	8.93734020309e-05	0.742129900651
2963	similar	61610.0	1.0	0.000186812551755	2.13760827627e-08	-9.07558832696
2964	similarli	12180.0	1.0	3.69319409248e-05	2.13760827627e-08	-7.45455939422
2965	simpl	50583.0	5656.0	0.000153376713284	0.000120903124106	-0.237907475824
2966	simpli	66712.0	1656.0	0.000202282729308	3.53987930551e-05	-1.74298864378
2967	simultan	7960.0	1.0	2.41361453006e-05	2.13760827627e-08	-7.02919313179
2968	sin	9048.0	21605.0	2.74351561155e-05	0.000461830268089	2.82337217762
2969	sinc	197189.0	12046.0	0.000597912356241	0.00025749629296	-0.842438858012
2970	sing	38575.0	32556.0	0.000116966307157	0.000695919750423	1.78334843226
2971	singer	11277.0	959.0	3.41938832355e-05	2.04996633694e-05	-0.511638310303
2972	singl	60072.0	5122.0	0.000182149060364	0.000109488295911	-0.509007707974
2973	sink	18644.0	4371.0	5.65319463548e-05	9.34348577558e-05	0.502458584417
2974	sir	17733.0	1540.0	5.37696312331e-05	3.29191674546e-05	-0.490653747039
2975	sister	48183.0	5861.0	0.000146099483545	0.000125285221072	-0.153694877209
2976	sit	147185.0	15815.0	0.000446291274632	0.000338062748892	-0.277740295125
2977	site	75932.0	1.0	0.000230239420222	2.13760827627e-08	-9.28460233486
2978	situat	72603.0	2793.0	0.000220145296138	5.97033991563e-05	-1.30489880928
2979	six	90571.0	4661.0	0.00027462748945	9.9633921757e-05	-1.01391290907
2980	sixth	8170.0	1.0	2.47729029027e-05	2.13760827627e-08	-7.05523304081
2981	size	51868.0	1648.0	0.000157273063373	3.5227784393e-05	-1.49614845115
2982	ski	11656.0	1.0	3.53430790985e-05	2.13760827627e-08	-7.41058520083
2983	skill	55478.0	1178.0	0.000168219229772	2.51810254945e-05	-1.89917731349
2984	skin	39893.0	10149.0	0.000120962719155	0.000216945863959	0.584165455604
2985	skip	5635.0	1361.0	1.70863289911e-05	2.90928486401e-05	0.532213723224
2986	skirt	8167.0	860.0	2.47638063656e-05	1.83834311759e-05	-0.297933387065
2987	skull	6313.0	1419.0	1.91421463923e-05	3.03326614403e-05	0.460332545838
2988	sky	35141.0	28929.0	0.000106553804272	0.000618388698243	1.75846715929
2989	slam	9076.0	1431.0	2.75200571292e-05	3.05891744335e-05	0.105731080703
2990	slap	7015.0	1425.0	2.12707360909e-05	3.04609179369e-05	0.359112247212
2991	slave	11863.0	3402.0	3.59707401634e-05	7.27214335588e-05	0.703930328341
2992	slaveri	5712.0	1.0	1.73198067785e-05	2.13760827627e-08	-6.69733335697
2993	sleep	52683.0	23530.0	0.000159744289305	0.000502979227407	1.14697452692
2994	sleev	5855.0	1257.0	1.77534083838e-05	2.68697360327e-05	0.414423079604
2995	slice	16653.0	890.0	5.04948778506e-05	1.90247136588e-05	-0.976133049586
2996	slide	24585.0	3080.0	7.45461221376e-05	6.58383349092e-05	-0.124215756832
2997	slight	10500.0	704.0	3.18378801076e-05	1.5048762265e-05	-0.749361032942
2998	slightli	26887.0	1.0	8.15261983288e-05	2.13760827627e-08	-8.24640703036
2999	slip	21233.0	7293.0	6.43822579356e-05	0.000155895771589	0.884349555848
3000	slope	8573.0	1.0	2.59948710631e-05	2.13760827627e-08	-7.10338186163
3001	slot	5130.0	1.0	1.55550785668e-05	2.13760827627e-08	-6.58986979112
